
============================================================
[FPGA] ZDMA DDR-to-IP log started at 1781911494
============================================================
[FPGA][INFO] ready version=zcu104-gemma3-q8-zdma-ddr-to-ip-v1 path=dma(default) rows=256 col_beats=32 cols=512 packed_q8=1 max_group_blocks=16 result_words=1024 weight_cache=0 profile_log=1 dma_detail=0 ip_detail=0 detail_every=0 flush_every=256
[FPGA][INFO] msync unsupported for ddr_high source=/dev/uio13(ddr_high,O_SYNC) errno=22 (Invalid argument); continuing with CPU barriers/O_SYNC mapping assumption
[FPGA][MATMUL] tensor=blk.24.attn_output.weight layer=24 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.625 ip_ms=1.138 total_ms=12.813 status=OK
[FPGA][MATMUL] tensor=blk.24.ffn_gate.weight layer=24 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.076 ip_ms=8.560 total_ms=92.649 status=OK
[FPGA][MATMUL] tensor=blk.24.ffn_up.weight layer=24 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.083 ip_ms=8.579 total_ms=92.677 status=OK
[FPGA][MATMUL] tensor=blk.24.ffn_down.weight layer=24 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.232 ip_ms=7.768 total_ms=83.445 status=OK
[FPGA][MATMUL] tensor=blk.25.attn_q.weight layer=25 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.941 ip_ms=1.275 total_ms=13.706 status=OK
[FPGA][MATMUL] tensor=blk.25.attn_k.weight layer=25 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.487 ip_ms=0.317 total_ms=3.448 status=OK
[FPGA][MATMUL] tensor=blk.25.attn_v.weight layer=25 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.317 total_ms=3.444 status=OK
[FPGA][MATMUL] tensor=blk.25.attn_output.weight layer=25 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.627 ip_ms=1.138 total_ms=12.810 status=OK
[FPGA][MATMUL] tensor=blk.25.ffn_gate.weight layer=25 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.077 ip_ms=8.560 total_ms=92.985 status=OK
[FPGA][MATMUL] tensor=blk.25.ffn_up.weight layer=25 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.110 ip_ms=8.563 total_ms=92.541 status=OK
[FPGA][MATMUL] tensor=blk.25.ffn_down.weight layer=25 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.262 ip_ms=7.767 total_ms=83.319 status=OK
[FPGA][MATMUL] tensor=token_embd.weight layer=0 pos=0 phase=decode M=1 K=1152 N=262144 rows=256 col_beats=32 vpu_runs=3072 io_ms=495.923 ip_ms=324.803 total_ms=3510.844 status=OK
[FPGA][MATMUL] tensor=blk.0.attn_q.weight layer=0 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.943 ip_ms=1.269 total_ms=13.718 status=OK
[FPGA][MATMUL] tensor=blk.0.attn_k.weight layer=0 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.488 ip_ms=0.317 total_ms=3.485 status=OK
[FPGA][MATMUL] tensor=blk.0.attn_v.weight layer=0 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.317 total_ms=3.440 status=OK
[FPGA][MATMUL] tensor=blk.0.attn_output.weight layer=0 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.628 ip_ms=1.135 total_ms=12.711 status=OK
[FPGA][MATMUL] tensor=blk.0.ffn_gate.weight layer=0 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.110 ip_ms=8.563 total_ms=92.597 status=OK
[FPGA][MATMUL] tensor=blk.0.ffn_up.weight layer=0 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.070 ip_ms=8.563 total_ms=92.971 status=OK
[FPGA][MATMUL] tensor=blk.0.ffn_down.weight layer=0 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.250 ip_ms=7.767 total_ms=83.721 status=OK
[FPGA][MATMUL] tensor=blk.1.attn_q.weight layer=1 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.933 ip_ms=1.269 total_ms=13.700 status=OK
[FPGA][MATMUL] tensor=blk.1.attn_k.weight layer=1 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.488 ip_ms=0.317 total_ms=3.449 status=OK
[FPGA][MATMUL] tensor=blk.1.attn_v.weight layer=1 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.317 total_ms=3.408 status=OK
[FPGA][MATMUL] tensor=blk.1.attn_output.weight layer=1 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.630 ip_ms=1.135 total_ms=12.742 status=OK
[FPGA][MATMUL] tensor=blk.1.ffn_gate.weight layer=1 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.076 ip_ms=8.561 total_ms=93.017 status=OK
[FPGA][MATMUL] tensor=blk.1.ffn_up.weight layer=1 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.062 ip_ms=8.567 total_ms=92.611 status=OK
[FPGA][MATMUL] tensor=blk.1.ffn_down.weight layer=1 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.237 ip_ms=7.770 total_ms=83.932 status=OK
[FPGA][MATMUL] tensor=blk.2.attn_q.weight layer=2 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.938 ip_ms=1.268 total_ms=13.879 status=OK
[FPGA][MATMUL] tensor=blk.2.attn_k.weight layer=2 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.487 ip_ms=0.316 total_ms=3.430 status=OK
[FPGA][MATMUL] tensor=blk.2.attn_v.weight layer=2 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.316 total_ms=3.453 status=OK
[FPGA][MATMUL] tensor=blk.2.attn_output.weight layer=2 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.627 ip_ms=1.137 total_ms=12.767 status=OK
[FPGA][MATMUL] tensor=blk.2.ffn_gate.weight layer=2 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.080 ip_ms=8.563 total_ms=92.347 status=OK
[FPGA][MATMUL] tensor=blk.2.ffn_up.weight layer=2 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.086 ip_ms=8.565 total_ms=92.570 status=OK
[FPGA][MATMUL] tensor=blk.2.ffn_down.weight layer=2 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.239 ip_ms=7.766 total_ms=83.415 status=OK
[FPGA][MATMUL] tensor=blk.3.attn_q.weight layer=3 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.957 ip_ms=1.268 total_ms=13.795 status=OK
[FPGA][MATMUL] tensor=blk.3.attn_k.weight layer=3 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.487 ip_ms=0.317 total_ms=3.478 status=OK
[FPGA][MATMUL] tensor=blk.3.attn_v.weight layer=3 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.317 total_ms=3.423 status=OK
[FPGA][MATMUL] tensor=blk.3.attn_output.weight layer=3 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.629 ip_ms=1.135 total_ms=12.724 status=OK
[FPGA][MATMUL] tensor=blk.3.ffn_gate.weight layer=3 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.088 ip_ms=8.567 total_ms=92.571 status=OK
[FPGA][MATMUL] tensor=blk.3.ffn_up.weight layer=3 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.069 ip_ms=8.562 total_ms=92.457 status=OK
[FPGA][MATMUL] tensor=blk.3.ffn_down.weight layer=3 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.238 ip_ms=7.767 total_ms=83.510 status=OK
[FPGA][MATMUL] tensor=blk.4.attn_q.weight layer=4 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.937 ip_ms=1.268 total_ms=13.782 status=OK
[FPGA][MATMUL] tensor=blk.4.attn_k.weight layer=4 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.484 ip_ms=0.316 total_ms=3.467 status=OK
[FPGA][MATMUL] tensor=blk.4.attn_v.weight layer=4 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.316 total_ms=3.437 status=OK
[FPGA][MATMUL] tensor=blk.4.attn_output.weight layer=4 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.622 ip_ms=1.137 total_ms=12.745 status=OK
[FPGA][MATMUL] tensor=blk.4.ffn_gate.weight layer=4 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.071 ip_ms=8.560 total_ms=92.439 status=OK
[FPGA][MATMUL] tensor=blk.4.ffn_up.weight layer=4 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.126 ip_ms=8.559 total_ms=92.386 status=OK
[FPGA][MATMUL] tensor=blk.4.ffn_down.weight layer=4 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.364 ip_ms=7.778 total_ms=83.491 status=OK
[FPGA][MATMUL] tensor=blk.5.attn_q.weight layer=5 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.942 ip_ms=1.269 total_ms=13.792 status=OK
[FPGA][MATMUL] tensor=blk.5.attn_k.weight layer=5 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.488 ip_ms=0.317 total_ms=3.447 status=OK
[FPGA][MATMUL] tensor=blk.5.attn_v.weight layer=5 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.318 total_ms=3.429 status=OK
[FPGA][MATMUL] tensor=blk.5.attn_output.weight layer=5 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.630 ip_ms=1.136 total_ms=12.808 status=OK
[FPGA][MATMUL] tensor=blk.5.ffn_gate.weight layer=5 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.076 ip_ms=8.561 total_ms=92.497 status=OK
[FPGA][MATMUL] tensor=blk.5.ffn_up.weight layer=5 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.123 ip_ms=8.563 total_ms=92.418 status=OK
[FPGA][MATMUL] tensor=blk.5.ffn_down.weight layer=5 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.237 ip_ms=7.770 total_ms=83.656 status=OK
[FPGA][MATMUL] tensor=blk.6.attn_q.weight layer=6 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.942 ip_ms=1.268 total_ms=13.771 status=OK
[FPGA][MATMUL] tensor=blk.6.attn_k.weight layer=6 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.503 ip_ms=0.317 total_ms=3.466 status=OK
[FPGA][MATMUL] tensor=blk.6.attn_v.weight layer=6 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.487 ip_ms=0.317 total_ms=3.434 status=OK
[FPGA][MATMUL] tensor=blk.6.attn_output.weight layer=6 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.628 ip_ms=1.136 total_ms=12.723 status=OK
[FPGA][MATMUL] tensor=blk.6.ffn_gate.weight layer=6 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.093 ip_ms=8.562 total_ms=92.446 status=OK
[FPGA][MATMUL] tensor=blk.6.ffn_up.weight layer=6 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.092 ip_ms=8.563 total_ms=92.642 status=OK
[FPGA][MATMUL] tensor=blk.6.ffn_down.weight layer=6 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.239 ip_ms=7.768 total_ms=83.445 status=OK
[FPGA][MATMUL] tensor=blk.7.attn_q.weight layer=7 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.939 ip_ms=1.268 total_ms=13.722 status=OK
[FPGA][MATMUL] tensor=blk.7.attn_k.weight layer=7 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.487 ip_ms=0.317 total_ms=3.476 status=OK
[FPGA][MATMUL] tensor=blk.7.attn_v.weight layer=7 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.487 ip_ms=0.318 total_ms=3.426 status=OK
[FPGA][MATMUL] tensor=blk.7.attn_output.weight layer=7 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.628 ip_ms=1.136 total_ms=12.645 status=OK
[FPGA][MATMUL] tensor=blk.7.ffn_gate.weight layer=7 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.078 ip_ms=8.562 total_ms=92.450 status=OK
[FPGA][MATMUL] tensor=blk.7.ffn_up.weight layer=7 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.073 ip_ms=8.560 total_ms=92.611 status=OK
[FPGA][MATMUL] tensor=blk.7.ffn_down.weight layer=7 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.245 ip_ms=7.773 total_ms=83.776 status=OK
[FPGA][MATMUL] tensor=blk.8.attn_q.weight layer=8 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.940 ip_ms=1.269 total_ms=13.765 status=OK
[FPGA][MATMUL] tensor=blk.8.attn_k.weight layer=8 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.317 total_ms=3.456 status=OK
[FPGA][MATMUL] tensor=blk.8.attn_v.weight layer=8 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.484 ip_ms=0.317 total_ms=3.424 status=OK
[FPGA][MATMUL] tensor=blk.8.attn_output.weight layer=8 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.625 ip_ms=1.135 total_ms=12.704 status=OK
[FPGA][MATMUL] tensor=blk.8.ffn_gate.weight layer=8 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.072 ip_ms=8.565 total_ms=92.488 status=OK
[FPGA][MATMUL] tensor=blk.8.ffn_up.weight layer=8 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.065 ip_ms=8.575 total_ms=92.519 status=OK
[FPGA][MATMUL] tensor=blk.8.ffn_down.weight layer=8 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.294 ip_ms=7.763 total_ms=83.688 status=OK
[FPGA][MATMUL] tensor=blk.9.attn_q.weight layer=9 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.942 ip_ms=1.266 total_ms=13.704 status=OK
[FPGA][MATMUL] tensor=blk.9.attn_k.weight layer=9 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.487 ip_ms=0.317 total_ms=3.440 status=OK
[FPGA][MATMUL] tensor=blk.9.attn_v.weight layer=9 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.496 ip_ms=0.318 total_ms=3.433 status=OK
[FPGA][MATMUL] tensor=blk.9.attn_output.weight layer=9 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.635 ip_ms=1.138 total_ms=12.730 status=OK
[FPGA][MATMUL] tensor=blk.9.ffn_gate.weight layer=9 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.071 ip_ms=8.561 total_ms=92.811 status=OK
[FPGA][MATMUL] tensor=blk.9.ffn_up.weight layer=9 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.085 ip_ms=8.557 total_ms=92.332 status=OK
[FPGA][MATMUL] tensor=blk.9.ffn_down.weight layer=9 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.245 ip_ms=7.773 total_ms=83.936 status=OK
[FPGA][MATMUL] tensor=blk.10.attn_q.weight layer=10 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.949 ip_ms=1.270 total_ms=13.710 status=OK
[FPGA][MATMUL] tensor=blk.10.attn_k.weight layer=10 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.487 ip_ms=0.318 total_ms=3.481 status=OK
[FPGA][MATMUL] tensor=blk.10.attn_v.weight layer=10 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.490 ip_ms=0.317 total_ms=3.452 status=OK
[FPGA][MATMUL] tensor=blk.10.attn_output.weight layer=10 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.625 ip_ms=1.135 total_ms=12.799 status=OK
[FPGA][MATMUL] tensor=blk.10.ffn_gate.weight layer=10 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.086 ip_ms=8.560 total_ms=92.478 status=OK
[FPGA][MATMUL] tensor=blk.10.ffn_up.weight layer=10 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.091 ip_ms=8.561 total_ms=92.601 status=OK
[FPGA][MATMUL] tensor=blk.10.ffn_down.weight layer=10 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.225 ip_ms=7.775 total_ms=83.384 status=OK
[FPGA][MATMUL] tensor=blk.11.attn_q.weight layer=11 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.935 ip_ms=1.319 total_ms=13.748 status=OK
[FPGA][MATMUL] tensor=blk.11.attn_k.weight layer=11 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.318 total_ms=3.435 status=OK
[FPGA][MATMUL] tensor=blk.11.attn_v.weight layer=11 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.484 ip_ms=0.317 total_ms=3.437 status=OK
[FPGA][MATMUL] tensor=blk.11.attn_output.weight layer=11 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.626 ip_ms=1.136 total_ms=12.715 status=OK
[FPGA][MATMUL] tensor=blk.11.ffn_gate.weight layer=11 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.076 ip_ms=8.561 total_ms=92.562 status=OK
[FPGA][MATMUL] tensor=blk.11.ffn_up.weight layer=11 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.076 ip_ms=8.558 total_ms=92.498 status=OK
[FPGA][MATMUL] tensor=blk.11.ffn_down.weight layer=11 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.246 ip_ms=7.767 total_ms=83.404 status=OK
[FPGA][MATMUL] tensor=blk.12.attn_q.weight layer=12 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.944 ip_ms=1.270 total_ms=13.833 status=OK
[FPGA][MATMUL] tensor=blk.12.attn_k.weight layer=12 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.318 total_ms=3.449 status=OK
[FPGA][MATMUL] tensor=blk.12.attn_v.weight layer=12 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.318 total_ms=3.443 status=OK
[FPGA][MATMUL] tensor=blk.12.attn_output.weight layer=12 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.627 ip_ms=1.137 total_ms=12.713 status=OK
[FPGA][MATMUL] tensor=blk.12.ffn_gate.weight layer=12 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.063 ip_ms=8.567 total_ms=92.710 status=OK
[FPGA][MATMUL] tensor=blk.12.ffn_up.weight layer=12 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.071 ip_ms=8.571 total_ms=92.352 status=OK
[FPGA][MATMUL] tensor=blk.12.ffn_down.weight layer=12 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.243 ip_ms=7.771 total_ms=83.824 status=OK
[FPGA][MATMUL] tensor=blk.13.attn_q.weight layer=13 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.939 ip_ms=1.268 total_ms=13.695 status=OK
[FPGA][MATMUL] tensor=blk.13.attn_k.weight layer=13 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.490 ip_ms=0.317 total_ms=3.508 status=OK
[FPGA][MATMUL] tensor=blk.13.attn_v.weight layer=13 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.512 ip_ms=0.317 total_ms=3.457 status=OK
[FPGA][MATMUL] tensor=blk.13.attn_output.weight layer=13 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.630 ip_ms=1.135 total_ms=12.803 status=OK
[FPGA][MATMUL] tensor=blk.13.ffn_gate.weight layer=13 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.077 ip_ms=8.561 total_ms=92.828 status=OK
[FPGA][MATMUL] tensor=blk.13.ffn_up.weight layer=13 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.070 ip_ms=8.566 total_ms=92.363 status=OK
[FPGA][MATMUL] tensor=blk.13.ffn_down.weight layer=13 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.241 ip_ms=7.768 total_ms=83.504 status=OK
[FPGA][MATMUL] tensor=blk.14.attn_q.weight layer=14 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.938 ip_ms=1.266 total_ms=13.786 status=OK
[FPGA][MATMUL] tensor=blk.14.attn_k.weight layer=14 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.489 ip_ms=0.317 total_ms=3.452 status=OK
[FPGA][MATMUL] tensor=blk.14.attn_v.weight layer=14 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.484 ip_ms=0.317 total_ms=3.427 status=OK
[FPGA][MATMUL] tensor=blk.14.attn_output.weight layer=14 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.626 ip_ms=1.136 total_ms=12.787 status=OK
[FPGA][MATMUL] tensor=blk.14.ffn_gate.weight layer=14 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.210 ip_ms=8.560 total_ms=92.712 status=OK
[FPGA][MATMUL] tensor=blk.14.ffn_up.weight layer=14 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.083 ip_ms=8.558 total_ms=92.382 status=OK
[FPGA][MATMUL] tensor=blk.14.ffn_down.weight layer=14 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.251 ip_ms=7.765 total_ms=83.252 status=OK
[FPGA][MATMUL] tensor=blk.15.attn_q.weight layer=15 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.940 ip_ms=1.268 total_ms=13.730 status=OK
[FPGA][MATMUL] tensor=blk.15.attn_k.weight layer=15 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.318 total_ms=3.457 status=OK
[FPGA][MATMUL] tensor=blk.15.attn_v.weight layer=15 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.317 total_ms=3.424 status=OK
[FPGA][MATMUL] tensor=blk.15.attn_output.weight layer=15 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.652 ip_ms=1.137 total_ms=12.784 status=OK
[FPGA][MATMUL] tensor=blk.15.ffn_gate.weight layer=15 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.087 ip_ms=8.564 total_ms=92.431 status=OK
[FPGA][MATMUL] tensor=blk.15.ffn_up.weight layer=15 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.075 ip_ms=8.565 total_ms=92.385 status=OK
